RID,AlignID,tmean,FoundIn,Name.1,MatchFactor.1,DB.Id.1,CAS.1,Formula.1,Name.2,MatchFactor.2,DB.Id.2,CAS.2,Formula.2,Name.3,MatchFactor.3,DB.Id.3,CAS.3,Formula.3,Name.4,MatchFactor.4,DB.Id.4,CAS.4,Formula.4,Name.5,MatchFactor.5,DB.Id.5,CAS.5,Formula.5,Name.6,MatchFactor.6,DB.Id.6,CAS.6,Formula.6,Name.7,MatchFactor.7,DB.Id.7,CAS.7,Formula.7,Name.8,MatchFactor.8,DB.Id.8,CAS.8,Formula.8,Name.9,MatchFactor.9,DB.Id.9,CAS.9,Formula.9,Name.10,MatchFactor.10,DB.Id.10,CAS.10,Formula.10,Name.11,MatchFactor.11,DB.Id.11,CAS.11,Formula.11,Name.12,MatchFactor.12,DB.Id.12,CAS.12,Formula.12,Name.13,MatchFactor.13,DB.Id.13,CAS.13,Formula.13,Name.14,MatchFactor.14,DB.Id.14,CAS.14,Formula.14,Name.15,MatchFactor.15,DB.Id.15,CAS.15,Formula.15,Name.16,MatchFactor.16,DB.Id.16,CAS.16,Formula.16,Name.17,MatchFactor.17,DB.Id.17,CAS.17,Formula.17,Name.18,MatchFactor.18,DB.Id.18,CAS.18,Formula.18,Name.19,MatchFactor.19,DB.Id.19,CAS.19,Formula.19,Name.20,MatchFactor.20,DB.Id.20,CAS.20,Formula.20
387,509,16.2736,99,"Pregn-5-ene-3,20-diol, (3.beta.,20S)-, 2TMS derivative",95.56,21616,13110-77-5,C27H50O2Si2,"Pregn-5-ene-3,20-diol, (3.alpha.)-, 2TMS derivative",95.28,22183,55515-25-8,C27H50O2Si2,"Pregn-5-ene-3,20-diol, (3.beta.,20R)-, 2TMS derivative",95.16,21590,33283-11-3,C27H50O2Si2,"Pregn-5-ene-3,20-diol, (3.beta.,20S)-, 2TMS derivative",95.09,319893,13110-77-5,C27H50O2Si2,"1H-Indene, 1-hexadecyl-2,3-dihydro-",93.9,319855,55334-29-7,C25H42,"Bis(2-hydroxypropyl)amine, O,O'-bis(trimethylsilyl)-, N-heptafluorobutyryl- (isomer 2)",93.81,21654,,C16H30F7NO3Si2,"2,3-Butanediol, 2TMS derivative",93.77,21694,53274-85-4,C10H26O2Si2,"1,4-Dioxane-2,5-diol, 2TBDMS derivative",93.77,21625,,C16H36O4Si2,"Bis(2-hydroxypropyl)amine, O,O'-bis(trimethylsilyl)-, N-heptafluorobutyryl- (isomer 1)",93.75,21653,,C16H30F7NO3Si2,"Bis(2-hydroxypropyl)amine, O,O'-bis(trimethylsilyl)-, N-pentafluoropropionyl- (isomer 2)",93.74,21656,,C15H30F5NO3Si2,"2-Tridecanol, TMS derivative",93.71,21593,122873-65-8,C16H36OSi,"2,3-Butanediol, 2TMS derivative",93.7,319903,53274-85-4,C10H26O2Si2,"Bis(2-hydroxypropyl)amine, O,O'-bis(trimethylsilyl)-, N-pentafluoropropionyl- (isomer 1)",93.7,21655,,C15H30F5NO3Si2,"2,3-Butanediol, 2TMS derivative",93.68,319901,53274-85-4,C10H26O2Si2,"L-(-)-Fucose, tetrakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 2)",93.65,21679,,C21H53NO5Si5,"2,3-Butanediol, 2TMS derivative",93.65,319902,53274-85-4,C10H26O2Si2,"1H-Indene, 1-hexadecyl-2,3-dihydro-",93.64,21407,55334-29-7,C25H42,"1-(2-Methoxy-1-methylethoxy)-2-propanol, TMS derivative",93.62,21549,,C10H24O3Si,"D-Galactose, 6-deoxy-2,3,4,5-tetrakis-O-(trimethylsilyl)-, O-methyloxime",93.6,319900,56196-05-5,C19H47NO5Si4,"L-(-)-Fucose, tetrakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 1)",93.58,21678,,C21H53NO5Si5
388,510,16.3094,100,"[1,2,3,4]Tetrazolo[1,5-a]pyridine-7-carboxylic acid",90.03,57706,120613-46-9,C6H4N4O2,"3H-Cyclopenta[c]pyridazin-3-one, 2,5,6,7-tetrahydro-",89.83,57876,,C7H8N2O,"[1,2,3,4]Tetrazolo[1,5-a]pyridine-6-carboxylic acid",89.42,126528,,C6H4N4O2,2-Hydroxy-5-methylisophthalaldehyde,89.18,58724,7310-95-4,C9H8O3,7-Acetyloxychromanone,89.01,58710,,C11H10O4,"Benzoic acid, 2,4-dihydroxy-3,6-dimethyl-, methyl ester",88.96,58729,4707-47-5,C10H12O4,"2,5-Cyclohexadiene-1,4-dione, 2,5-dimethyl-",88.31,347179,137-18-8,C8H8O2,"2,5-Cyclohexadiene-1,4-dione, 2,6-dimethyl-",87.95,324778,527-61-7,C8H8O2,"2,5-Cyclohexadiene-1,4-dione, 2,5-dimethyl-",87.89,324808,137-18-8,C8H8O2,2-Hydroxy-5-methylisophthalaldehyde,87.35,324921,7310-95-4,C9H8O3,"Benzoic acid, 2,4-dihydroxy-3,6-dimethyl-, methyl ester",87.03,324972,4707-47-5,C10H12O4,"2,5-Cyclohexadiene-1,4-dione, 2,5-dimethyl-",86.58,57786,137-18-8,C8H8O2,"Benzoic acid, 2,4-dihydroxy-3,6-dimethyl-, ethyl ester",86.57,58732,31581-32-5,C11H14O4,"Phenol, 2-methoxy-4-(tetrazol-1-yliminomethyl)-",86.44,57779,339302-07-7,C9H9N5O2,"Benzoic acid, 2,4-dihydroxy-3,6-dimethyl-, methyl ester",86.18,324969,4707-47-5,C10H12O4,"5-(Pyrazol-1-yl)-2H-1,2,3,4-tetrazole",85.67,236908,,C4H4N6,"4H-1-Benzothiopyran-4-one, 2,3-dihydro-",85.62,324968,3528-17-4,C9H8OS,"4H-1-Benzothiopyran-4-one, 2,3-dihydro-",85.53,58714,3528-17-4,C9H8OS,"Benzo-1,3,2-oxathiaborole, 2-ethyl-",84.94,58718,,C8H9BOS,"Ethane, 1,1'-[methylenebis(thio)]bis-",84.14,309094,4396-19-4,C5H12S2
390,511,16.4536,100,"6-(4-Methyl-piperazin-1-yl)-3-pentafluoroethyl-[1,2,4]triazolo[3,4-a]phthalazine",84.69,242694,,C16H15F5N6,"trans-2,4-Dimethylthiane, S,S-dioxide",82.45,148501,,C7H14O2S,"2-Propenoic acid, 2-methyl-, oxiranylmethyl ester",81.98,305879,106-91-2,C7H10O3,"2-Propenoic acid, 2-methyl-, oxiranylmethyl ester",81.38,237901,106-91-2,C7H10O3,"2-n-Propylthiolane, S,S-dioxide",81.25,148491,71053-02-6,C7H14O2S,2-Butynedioic acid,81.23,344217,142-45-0,C4H2O4,"1-Methyl-4-piperidinamine, N-(tert-butyldimethylsilyl)-",80.74,242692,,C12H28N2Si,(S)-(+)-6-Methyl-1-octanol,80.6,158326,110453-78-6,C9H20O,n-Propyl heptyl ether,80.43,289917,71112-89-5,C10H22O,Bicyclo[2.2.2]octan-1-ol,79.98,242688,20534-58-1,C8H14O,"Cyclopropane, 1-bromo-2-butyl-, trans-",79.94,133153,32816-30-1,C7H13Br,2-Butynedioic acid,79.79,126589,142-45-0,C4H2O4,"Acetamide, N-(2-cyano-4,5-dimethoxyphenyl)-2-[methyl(1-methyl-4-piperidinyl)amino]-",79.57,242689,,C18H26N4O3,"Heptane, 1,1'-oxybis-",79.37,346689,629-64-1,C14H30O,"1-Pentyn-3-ol, 3,4-dimethyl-",79.34,306109,1482-15-1,C7H12O,2-Butynedioic acid,79.22,344216,142-45-0,C4H2O4,"2,4-Dioxaundecane",79.06,109799,,C9H20O2,"Heptane, 1,1'-oxybis-",78.78,196896,629-64-1,C14H30O,"2,4,4-Trimethylhexane-1,6-diamine",78.68,33757,3236-54-2,C9H22N2,"1-Pentyn-3-ol, 3,4-dimethyl-",78.61,238565,1482-15-1,C7H12O
389,512,16.4485,100,"Cyanoacetic acid, heptyl ester",93.71,231140,,C10H17NO2,Methyl 2-butynoate,93.54,348891,23326-27-4,C5H6O2,"Heptane, 1-ethoxy-",93.52,232598,1969-43-3,C9H20O,"Acetic acid, heptyl ester",93.5,323340,112-06-1,C9H18O2,"Cyclobutane, 2-ethyl-1-methyl-3-propyl-",93.4,242151,61233-72-5,C10H20,Methyl 2-butynoate,93.29,235847,23326-27-4,C5H6O2,"N-[3-t-Butylimino-1,2-dimethylpropyl]aziridine",93.26,241841,,C11H22N2,"1-Hexene, 4-methyl-",93.23,188174,3769-23-1,C7H14,"1-Hexene, 2-methyl-",93.19,169450,6094-02-6,C7H14,1-Heptene,92.98,169439,592-76-7,C7H14,"1-Hexene, 2-methyl-",92.92,345433,6094-02-6,C7H14,"Pentanal, 3-hydroxy-2-methyl-",92.89,230049,615-30-5,C6H12O2,"1-Hexene, 4-methyl-",92.86,307914,3769-23-1,C7H14,"Cyclopentane, ethyl-",92.78,305969,1640-89-7,C7H14,"Cyclopentane, ethyl-",92.76,239424,1640-89-7,C7H14,"Cyclobutanone, 2,2-dimethyl-",92.7,237703,1192-14-9,C6H10O,"Cyclopentane, 1,2-dimethyl-, cis-",92.67,345643,1192-18-3,C7H14,1-[2-(Pyrrolidin-1-yl)ethyl]pyrrolidine,92.66,242203,,C10H20N2,"Isoxazolidine-3,5-dicarboxylic acid, dimethyl ester",92.63,242006,,C7H11NO5,(S)-tert-Butyl pyrrolidin-2-ylmethylcarbamate,92.6,242460,141774-70-1,C10H20N2O2
391,515,16.4874,100,9H-Purine,97.47,27515,120-73-0,C5H4N4,"1H-Pyrazolo[3,4-b]pyrazine",97.39,27513,272-60-6,C5H4N4,"[1,2,4]Triazolo[1,5-a]pyrazine",97.25,27516,399-66-6,C5H4N4,"1,1-Difluoro-1-silacyclo-3-pentene",97.22,130955,34736-33-9,C4H6F2Si,4-sec-Butylaniline,97.15,320961,30273-11-1,C10H15N,"Amino(4-methylphenyl)acetic acid, TMS",97.07,27975,,C12H19NO2Si,4-sec-Butylaniline,96.98,28565,30273-11-1,C10H15N,"Benzenepropanol, .gamma.-amino-.beta.,4-dimethyl-.alpha.-phenyl-, [.alpha.R-(.alpha.R*,.beta.S*,.gamma.R*)]-",96.7,27339,117708-72-2,C17H21NO,"1,2,4-Triazolo[4,3-a]pyrazine",96.58,27481,274-82-8,C5H4N4,"1H-Imidazo(4,5-d)pyridazine",96.56,27346,273-00-7,C5H4N4,"1,2,4-Triazolo[4,3-b]pyridazine",96.52,27348,274-83-9,C5H4N4,3-Amino-2-hydroxy-3-phenylbutyramide,96.47,27372,,C10H14N2O2,"Benzoic acid, 4-amino-, 4-hydroximino-2,2,6,6-tetramethyl-1-piperidinyl ester",96.42,28303,,C16H23N3O3,"1,2,4-Triazolo(4,3-a)pyrimidine",96.41,27347,274-98-6,C5H4N4,"1,2,4-Triazolo[4,3-b]pyridazine",96.4,320724,274-83-9,C5H4N4,(Z)-3-(Heptadec-12-en-1-yl)phenyl 2-aminobenzoate,96.38,28306,,C30H43NO2,(Z)-3-(Pentadec-10-en-1-yl)phenyl 2-aminobenzoate,96.35,28308,,C28H39NO2,(Z)-3-(Pentadec-8-en-1-yl)phenyl 2-aminobenzoate,96.35,28307,,C28H39NO2,3-Tridecylphenyl 2-aminobenzoate,96.35,28309,,C26H37NO2,"Benzoic acid, 4-amino-, 2,2,6,6-tetramethyl-1-piperidinyl ester",96.35,28304,,C16H24N2O2
392,516,16.5091,100,"4-Amino-5-pyrimidinecarbonitrile, N-acetyl-",90.6,33519,,C7H6N4O,3-tert-Butylpyridine,90.22,28383,,C9H13N,"Benzamide, 2-amino-N-[2-(1-methylethyl)phenyl]-",88.45,27890,102630-83-1,C16H18N2O,4-sec-Butylaniline,85.38,320961,30273-11-1,C10H15N,Benoxacor,85.27,28867,98730-04-2,C11H11Cl2NO2,4-sec-Butylaniline,84.89,28565,30273-11-1,C10H15N,Benoxacor,84.51,321036,98730-04-2,C11H11Cl2NO2,"Benzenemethanamine, N,.alpha.-dimethyl-",84.11,320727,32512-24-6,C9H13N,3-Amino-2-hydroxy-3-phenylbutyramide,83.95,27372,,C10H14N2O2,"Aniline, N-(3-bromopropyl)-N-methyl-",83.77,27563,,C10H14BrN,"Benzenemethanamine, N,.alpha.-dimethyl-",83.76,320728,32512-24-6,C9H13N,2-sec-Butylaniline,83.7,28559,55751-54-7,C10H15N,"Benzenesulfonamide, N-(2,6-dimethylphenyl)-4-(2-methanesulfonylaminoethoxy)-",83.62,27414,,C17H22N2O5S2,"Benzenemethanol, .alpha.-(1-phenylaminoethyl)-",83.45,27564,42787-62-2,C15H17NO,Methyl 2-(methylthio)acetate,83.45,348550,16630-66-3,C4H8O2S,"Benzenamine, N-dodecyl-N-methyl-",83.44,28910,30189-91-4,C19H33N,"Benzoic acid, 4-amino-, 4-hydroximino-2,2,6,6-tetramethyl-1-piperidinyl ester",83.44,28303,,C16H23N3O3,Ethanedithioamide,83.43,348466,79-40-3,C2H4N2S2,"1,2,4-Triazolo[4,3-b]pyridazine",83.42,320724,274-83-9,C5H4N4,Methyl 2-(methylthio)acetate,83.41,234613,16630-66-3,C4H8O2S
393,519,16.5793,100,"1H-Indole-3-acetaldehyde, 5-hydroxy-",98.44,74930,1892-21-3,C10H9NO2,Deschloroketamine,96.96,74928,7063-30-1,C13H17NO,5-Hydroxytryptophan,96.58,326846,56-69-9,C11H12N2O3,"L-Tryptophan, 5-hydroxy-",96.51,326840,4350-09-8,C11H12N2O3,"2-(Cyclobutylamino)-N-[(2S)-3-(3,4-dihydro-2(1H)-isoquinolinyl)-2-hydroxypropyl]-4-pyridinecarboxamide, TMS",96.44,74786,,C25H36N4O2Si,"2-(Cyclobutylamino)-N-[(2S)-3-(3,4-dihydro-2(1H)-isoquinolinyl)-2-hydroxypropyl]-4-pyridinecarboxamide",96.44,74792,1616391-87-7,C22H28N4O2,4-Hydroxytryptophan,96.42,74761,,C11H12N2O3,"L-Tryptophan, 5-hydroxy-",96.39,326847,4350-09-8,C11H12N2O3,5-Hydroxytryptophan,96.38,74812,56-69-9,C11H12N2O3,"2-(Cyclobutylamino)-N-[(2S)-3-(3,4-dihydro-2(1H)-isoquinolinyl)-2-hydroxypropyl]-4-pyridinecarboxamide, 2TMS",96.28,74173,,C28H44N4O2Si2,"Sarcosine, N-(2-methoxyethoxycarbonyl)-, propyl ester",96.22,74102,,C10H19NO5,"l-Alanine, N-(2-methoxyethoxycarbonyl)-, heptyl ester",96.17,74106,,C14H27NO5,"l-Alanine, N-(2-methoxyethoxycarbonyl)-, 2-methoxyethyl ester",96.12,74100,,C10H19NO6,"l-Alanine, N-(2-methoxyethoxycarbonyl)-, hexyl ester",96.11,74081,,C13H25NO5,3-(1-Hydroxy-1-methylethyl)benzonitrile,96.09,44597,,C10H11NO,"Ethanedioic acid, diethyl ester",96.09,305771,95-92-1,C6H10O4,Di-tert-butyl peroxide,96.09,346229,110-05-4,C8H18O2,"Ethanedioic acid, diethyl ester",96.09,305769,95-92-1,C6H10O4,"l-Alanine, N-(2-methoxyethoxycarbonyl)-, dodecyl ester",96.09,74082,,C19H37NO5,"1,3-Butadiene, 2-(bromomethyl)-",96.09,235877,23691-13-6,C5H7Br
398,520,16.6438,100,4-sec-Butylaniline,97.97,28565,30273-11-1,C10H15N,4-sec-Butylaniline,97.93,320961,30273-11-1,C10H15N,"Benzenemethanol, .alpha.-(1-phenylaminoethyl)-",97.8,27564,42787-62-2,C15H17NO,"Amino(4-methylphenyl)acetic acid, TMS",97.8,27975,,C12H19NO2Si,"Benzenepropanol, .gamma.-amino-.beta.,4-dimethyl-.alpha.-phenyl-, [.alpha.R-(.alpha.R*,.beta.S*,.gamma.R*)]-",97.77,27339,117708-72-2,C17H21NO,3-Amino-2-hydroxy-3-phenylbutyramide,97.72,27372,,C10H14N2O2,"1,1-Difluoro-1-silacyclo-3-pentene",97.61,130955,34736-33-9,C4H6F2Si,N-Methyl-3-methylene-1-phenyl-4-penten-1-amine,97.59,27375,304669-08-7,C13H17N,"Ethane, [(ethoxymethyl)thio]-",97.56,232925,54699-20-6,C5H12OS,"1H-Pyrazolo[3,4-b]pyrazine",97.53,27513,272-60-6,C5H4N4,"Benzenesulfonamide, N-(2,6-dimethylphenyl)-4-(2-methanesulfonylaminoethoxy)-",97.5,27414,,C17H22N2O5S2,"Benzenamine, N-dodecyl-N-methyl-",97.49,28910,30189-91-4,C19H33N,"Thiophene, tetrahydro-, 1,1-dioxide",97.48,348215,126-33-0,C4H8O2S,"1H-Imidazo(4,5-d)pyridazine",97.44,27346,273-00-7,C5H4N4,"Benzenamine, N-(2,2-dimethylpropyl)-N-methyl-",97.43,28279,53927-61-0,C12H19N,"Benzenamine, N-methyl-N-n-octyl-",97.42,28788,13063-61-1,C15H25N,2-(Methylamino)-2-phenylacetic acid,97.41,27376,74641-60-4,C9H11NO2,"Thiophene, tetrahydro-, 1,1-dioxide",97.41,306762,126-33-0,C4H8O2S,"Benzoic acid, 4-amino-, 4-hydroximino-2,2,6,6-tetramethyl-1-piperidinyl ester",97.41,28303,,C16H23N3O3,"Thiophene, tetrahydro-, 1,1-dioxide",97.41,307877,126-33-0,C4H8O2S
394,521,16.6285,100,"Phenol, 2-methoxy-4-propyl-",98.22,60030,2785-87-7,C10H14O2,"Phenol, 2-methoxy-4-propyl-",96.99,325168,2785-87-7,C10H14O2,2-[3-Hydroxy-4-methoxyphenyl]-semicarbazide,96.63,59219,,C8H11N3O3,"Phenol, 2-methoxy-4-propyl-",96.56,325169,2785-87-7,C10H14O2,"2-Propanol, 1-[[[4-(methylthio)phenyl]methyl]amino]-",96.02,60029,,C11H17NOS,3-Methoxytyrosine,95.77,59726,7636-26-2,C10H13NO4,3-(3-Hydroxy-4-methoxyphenyl)-l-alanine,95.49,59854,,C10H13NO4,"1,2,5-Oxadiazole-3-carboxamide, 4-amino-N-[2-[[[4-(methylthio)phenyl]methyl]amino]ethyl]-",95.27,60036,,C13H17N5O2S,"2-Propanone, 1-hydroxy-3-(4-hydroxy-3-methoxyphenyl)-",95.02,325102,4899-74-5,C10H12O4,"phenol, 4,4'-[dithiobis(methylene)]bis[2-methoxy-",95,59855,,C16H18O4S2,L-4-Hydroxy-3-methoxyphenylalanine,94.96,59843,300-48-1,C10H13NO4,"Bicyclo[3.2.0]hept-2-ene, 5-(diethylamino)-6-[2-(methoxy)ethoxy]methoxy-exo-7-phenyl-",94.82,59506,,C21H31NO3,"Benzenemethanol, .alpha.-ethyl-4-methoxy-",94.8,59542,5349-60-0,C10H14O2,"Benzenemethanol, .alpha.-ethyl-4-methoxy-",94.3,325083,5349-60-0,C10H14O2,"5-[(4-Hydroxy-3-methoxyphenyl)methyl]-1,3-dimethyl-1,3-diazinane-2,4,6-trione",94.29,60382,,C14H16N2O5,"2(1H)-Pyridinone, 1,4,6-trimethyl-",94.08,59413,15031-89-7,C8H11NO,"2',4'-Dihydroxypropiophenone",94.04,60026,5792-36-9,C9H10O3,"Bicyclo[3.2.0]hept-2-en-6-ol, 5-(diethylamino)-exo-7-phenyl-",93.99,59414,,C17H23NO,"(E)-1,7-bis(4-Hydroxy-3-methoxyphenyl)hept-4-en-3-one",93.94,59879,128700-97-0,C21H24O5,"2-Propanone, 1-(4-hydroxy-3-methoxyphenyl)-",93.93,325015,2503-46-0,C10H12O3
395,522,16.6305,100,5-Cyano-2-furoic acid,91.33,59638,212197-74-5,C6H3NO3,Dihydrodaidzein,90.57,59660,17238-05-0,C15H12O4,"Ethanol, 2-(ethylthio)-, 4-aminobenzoate",90.07,59649,37460-42-7,C11H15NO2S,"Benzoic acid, 3-amino-",89.81,325098,99-05-8,C7H7NO2,"benzoic acid, 4-amino-, dodecyl ester",89.6,59635,,C19H31NO2,4-(Methylsulfonyl)-2-nitrobenzaldehyde,89.54,59639,849035-66-1,C8H7NO5S,"Ethanol, 2-(ethylthio)-, 4-aminobenzoate",89.27,325095,37460-42-7,C11H15NO2S,"Benzoic acid, 4-amino-, pentyl ester",88.88,59643,,C12H17NO2,"Benzoic acid, 3-amino-, tert.-butyl ester",88.82,59634,,C11H15NO2,Acedoben,88.64,325093,556-08-1,C9H9NO3,"Benzoic acid, 4-amino-, 3-methylbutyl ester",88.37,59651,,C12H17NO2,"Benzoic acid, 3-amino-, 2-methylbutyl ester",88.25,59645,,C12H17NO2,"Benzoic acid, 4-amino-, 2-methylbutyl ester",88.23,59647,,C12H17NO2,"Benzoic acid, 3-amino-, 1-methylpropyl ester",87.88,59655,,C11H15NO2,"5-(Dimethyl-1,2-oxazol-4-yl)thiophene-2-sulfonyl chloride",87.51,41277,,C9H8ClNO3S2,Acedoben,87.47,59637,556-08-1,C9H9NO3,"Benzoic acid, 3-(acetylamino)-",87.42,325014,587-48-4,C9H9NO3,"Benzoic acid, 3-(acetylamino)-",87.28,59187,587-48-4,C9H9NO3,"Benzoic acid, 3-amino-, 3-methylbutyl ester",87.16,59644,,C12H17NO2,"Ethanol, 2-(ethylthio)-, 4-aminobenzoate",86.79,325100,37460-42-7,C11H15NO2S
397,523,16.6351,100,"Butane, 1-(methylsulfinyl)-",88.09,250158,2976-98-9,C5H12OS,"Butanoic acid, 4-(methylthio)-2-oxo-",84.19,234733,583-92-6,C5H8O3S,"2-Propanol, 1-(2-butoxy-1-methylethoxy)-",84.1,348300,29911-28-2,C10H22O3,"1,3-Oxathiane, 2-(1-methylethyl)-",83.96,299607,24699-59-0,C7H14OS,"1,2,3-Propanetriol, 1-acetate",83.89,335545,106-61-6,C5H10O4,Ethyl N-hydroxyacetimidate,83.86,316752,10576-12-2,C4H9NO2,"1,2,3-Propanetriol, 1-acetate",83.84,23663,106-61-6,C5H10O4,Ethyl N-hydroxyacetimidate,83.76,275522,10576-12-2,C4H9NO2,"1,3-Oxathiolane, 2-methyl-2-isopropyl-",83.63,299623,16047-98-6,C7H14OS,Imidodicarbonic diamide,83.63,234119,108-19-0,C2H5N3O2,7-Diethoxymethylbicyclo[3.2.0]heptan-2-one,83.56,299657,,C12H20O3,Imidodicarbonic diamide,83.54,348383,108-19-0,C2H5N3O2,"2-Propanol, 1-[1-methyl-2-(2-propenyloxy)ethoxy]-",83.37,347931,55956-25-7,C9H18O3,"1,2,3-Propanetriol, 1-acetate",83.35,335544,106-61-6,C5H10O4,"N,N-Dimethylglycine",83.33,230227,1118-68-9,C4H9NO2,"Propane, 1,1,3,3-tetraethoxy-",83.32,316002,122-31-6,C11H24O4,"Propane, 1,1,3,3-tetraethoxy-",83.31,299848,122-31-6,C11H24O4,"Propane, 1,1,3,3-tetraethoxy-",83.25,315955,122-31-6,C11H24O4,"1-Propanol, 2-(2-hydroxypropoxy)-",83.25,348301,106-62-7,C6H14O3,Dipropylene glycol (isomer 2),83.25,233537,,C6H14O3
396,524,16.6336,100,"DL-Phenylalanine, TMS derivative",94.57,320951,2899-42-5,C12H19NO2Si,"DL-Phenylalanine, TMS derivative",94.09,320950,2899-42-5,C12H19NO2Si,"DL-Phenylalanine, TMS derivative",93.95,28522,2899-42-5,C12H19NO2Si,"4-Chloro-N-(2,5-dimethylphenyl)benzenesulfonamide, 1Ac derivative",90.86,28525,,C16H16ClNO3S,"5-Oxo-1-m-tolyl-pyrrolidine-3-carboxylic acid (3,4-dichloro-phenyl)-amide",90.73,27353,,C18H16Cl2N2O2,"Pyrrolidine-3-carboxamide, 5-oxo-1-(4-tolyl)-N-(3,4-dichlorophenyl)-",90.72,27354,,C18H16Cl2N2O2,"1,2,3,4-Tetrahydro-7-isoquinolinol",90.58,28567,,C9H11NO,"Benzoic acid, 4-amino-, 2,2,6,6-tetramethyl-4-oxo-1-piperidinyl ester",90.56,27806,,C16H22N2O3,"Benzoic acid, 4-amino-, 4-acetoxy-2,2,6,6-tetramethyl-1-piperidinyl ester",90.55,28305,,C18H26N2O4,"Benzoic acid, 4-amino-, 2,2,6,6-tetramethyl-1-piperidinyl ester",90.5,28304,,C16H24N2O2,"1,1-Difluoro-1-silacyclo-3-pentene",90.45,130955,34736-33-9,C4H6F2Si,"Benzoic acid, 4-amino-, 4-hydroximino-2,2,6,6-tetramethyl-1-piperidinyl ester",90.44,28303,,C16H23N3O3,"Amino(4-methylphenyl)acetic acid, TMS",90.4,27975,,C12H19NO2Si,"1H-Imidazo(4,5-d)pyridazine",90.39,27346,273-00-7,C5H4N4,Ethanedithioamide,90.36,348466,79-40-3,C2H4N2S2,"Benzenemethanol, .alpha.-(1-phenylaminoethyl)-",90.35,27564,42787-62-2,C15H17NO,"1,2,4-Triazolo[4,3-b]pyridazine",90.35,27348,274-83-9,C5H4N4,Ethanedithioamide,90.33,320752,79-40-3,C2H4N2S2,N-Allyl-N-methylaniline,90.33,28535,6628-07-5,C10H13N,"1H-Pyrazolo[3,4-b]pyrazine",90.31,27513,272-60-6,C5H4N4
400,532,16.8467,100,"1,1-Dibutoxy-isobutane",80.35,214278,13112-62-4,C12H26O2,"2-butanone, 4-[(trimethylsilyl)oxy]-3-[[(trimethylsilyl)oxy]methyl]-",79.2,249335,,C11H26O3Si2,"Acetin, bis-1,3-trimethylsilyl ether",76.98,250819,,C11H26O4Si2,"2-Propanone, 1,1-dibutoxy-",76.95,187005,19255-82-4,C11H22O3,Butyl isobutyl isobutal,76.19,213274,,C12H26O2,".alpha.-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2",75.09,21600,72347-48-9,C17H34B2O6Si,"2-Arachidonoylglycerol, 2TMS derivative",74,299794,287927-62-2,C29H54O4Si2,2-Palmitoleoylglycerol bis-trimethylsilyl ether,73.98,299793,,C25H52O4Si2,"Butane, 1,1-dibutoxy-",73.78,347021,5921-80-2,C12H26O2,"3,3'-Diisulfanediylbis(propane-1,2-diol), 4TMS",73.1,250821,,C18H46O4S2Si4,"2-linoleoylglycerol, 2TMS derivative",72.93,299999,54284-46-7,C27H54O4Si2,"2,3-Dihydroxypropyl 9-hydroxynonanoate, 3TMS",72.86,249276,,C21H48O5Si3,"Butyric acid, 4-ethoxy-, trimethylsilyl ester",72.77,249235,21273-25-6,C9H20O3Si,"2-Monolinolenin, 2TMS derivative",72.3,300001,55521-23-8,C27H52O4Si2,"Dibutyl 2,2'-(ethane-1,2-diylbis(oxy))diacetate",72.16,299990,,C14H26O6,"5(4H)-Isoxazolone, 4,4'-azobis[3-phenyl-",72.06,44947,56666-60-5,C18H12N4O4,"2-Nitroglycerin, bis(trimethylsilyl) ether",71.88,249269,,C9H23NO5Si2,"Butane, 1,1-dibutoxy-",71.78,346792,5921-80-2,C12H26O2,1-Butoxy-1-isobutoxy-butane,71.66,214281,20266-12-0,C12H26O2,"2,2,8,8-Tetramethyl-5-nitro-5-(((trimethylsilyl)oxy)methyl)-3,7-dioxa-2,8-disilanonane",71.6,249273,,C13H33NO5Si3
